-1.615889 0.796680 2
2.639644 0.630356 2
2.560535 1.172277 2
2.038461 -0.645701 2
1.048132 -0.423627 2
0.442247 -0.495308 2
0.766579 -0.249820 2
1.875578 0.401657 2
-0.466907 -0.759774 2
2.526575 -0.722403 2
1.456454 0.529855 2
-0.092936 2.174373 2
0.705312 1.247187 2
-0.775133 1.320203 2
0.933536 1.157630 2
-0.236699 -0.590129 2
2.144551 -0.524497 2
1.523993 0.191080 2
1.057593 3.546651 2
0.817608 -0.013231 2
2.707593 3.557308 1
0.246767 1.342329 2
0.724364 -0.484067 2
-0.167094 0.082329 2
1.253528 0.613763 2
-0.268569 0.568331 2
1.046403 0.837378 2
0.417707 0.734875 2
-0.691690 0.733093 2
-0.604378 1.001552 2
-1.705187 -0.248782 2
-0.221915 2.520677 2
1.505879 1.670737 2
2.103668 0.583672 2
2.592433 0.136221 2
1.385925 -0.256411 2
0.594116 1.237007 2
0.846006 -0.691628 2
1.136306 1.249477 2
1.617296 0.958472 2
-0.517162 0.365403 2
0.313581 2.273635 2
1.478395 -0.034195 2
0.550267 0.746944 2
-0.786728 -0.249289 2
-0.243936 -0.140222 2
0.956875 3.405898 2
-0.521624 0.675788 2
0.555458 1.605023 2
1.840912 0.772036 2
1.151048 1.017532 2
2.288464 0.356638 2
0.764886 1.739768 2
2.619353 2.498124 1
0.945324 1.011963 2
0.051658 0.385831 2
0.521473 2.137522 2
1.484530 1.650412 2
3.055100 0.628807 2
1.528492 1.734726 2
1.984589 2.122582 2
2.644646 3.284705 1
1.530210 1.725147 2
2.065515 -0.134305 2
0.475767 1.366176 2
1.522114 2.010130 2
1.623735 1.508904 2
0.143852 2.138887 2
0.862039 1.755993 2
0.446400 0.006709 2
1.065204 -0.746277 2
0.016263 0.437053 2
0.079173 0.151324 2
1.773387 1.079439 2
0.765772 1.506180 2
0.850002 0.828581 2
0.836337 0.189349 2
1.801250 -0.653115 2
-0.677128 -1.215664 2
0.226038 0.847047 2
-0.428083 0.083133 2
1.629500 1.248410 2
-1.954979 2.736883 2
2.857350 0.849229 2
-0.400932 0.249745 2
0.781164 0.983629 2
1.633961 2.031739 2
2.534975 0.272089 2
0.966952 0.035889 2
-0.161285 2.339438 2
1.545192 -0.584451 2
3.191792 0.372094 2
-0.353971 1.106226 2
-0.232469 2.826271 2
0.479546 0.329650 2
0.362325 0.974166 2
-0.033829 0.945844 2
3.431513 0.612376 2
1.172381 0.670787 2
0.111183 1.114124 2
2.647246 1.634063 2
2.152059 1.045522 2
-0.621152 0.326804 2
-0.605198 2.355600 2
0.987718 -0.606857 2
0.845844 1.980536 2
1.962256 0.055490 2
0.670553 0.996585 2
-0.066052 2.195123 2
0.001367 0.531324 2
-0.420256 1.648265 2
1.259446 2.026765 2
0.375946 -0.192453 2
1.671517 -2.108924 2
-0.191329 0.413475 2
0.440912 0.340810 2
1.546714 0.370531 2
2.036928 3.377363 1
1.992311 1.299918 2
1.705302 0.061136 2
2.139609 0.091833 2
-0.533634 0.688332 2
3.268229 3.451386 1
1.500042 1.353201 2
-0.656073 0.836075 2
1.549961 -0.155439 2
1.856285 1.285128 2
1.243939 1.192045 2
0.695508 0.781290 2
3.070581 0.955572 2
2.696508 0.399810 2
1.647024 1.635988 2
0.716331 1.421863 2
1.856011 -0.076611 2
1.276342 1.236228 2
0.750899 1.986792 2
-0.126329 -0.237938 2
1.217695 0.664179 2
0.449571 0.382987 2
1.923064 1.279244 2
0.174521 1.249121 2
0.273010 1.508328 2
0.632039 0.733651 2
2.102652 2.031126 2
2.546297 1.835433 2
2.333641 1.957692 2
0.960437 0.791808 2
2.352606 1.557464 2
1.909660 0.121222 2
1.915204 0.762354 2
1.851497 2.520599 2
1.198024 0.679140 2
1.480082 2.170622 2
0.067548 -0.797544 2
0.292621 -0.705364 2
1.372807 0.649560 2
-0.717001 2.574037 2
1.654716 1.204952 2
-0.375130 0.537586 2
1.146860 0.135979 2
0.519851 0.716563 2
1.767462 0.188205 2
0.074724 1.348804 2
1.529142 3.123541 2
0.557301 0.940807 2
2.211555 0.936624 2
0.556125 1.472736 2
-0.103239 -0.325836 2
0.938822 0.709148 2
1.675986 1.775082 2
1.855103 0.680097 2
-0.137237 1.060007 2
2.413987 0.343041 2
-0.391856 0.394119 2
0.568094 0.222048 2
2.476420 -0.168614 2
-0.572232 0.598918 2
1.144748 1.127016 2
2.150697 1.282615 2
1.433316 1.299651 2
0.712555 1.701771 2
3.460624 1.925988 1
0.560265 2.093333 2
1.907517 0.781034 2
1.964242 0.021111 2
0.450044 2.553807 2
1.190245 1.686273 2
0.186484 0.056794 2
0.672110 0.662083 2
2.903841 0.946866 2
2.881238 0.722547 2
0.471348 1.200524 2
1.387852 -0.126016 2
0.681994 1.465702 2
1.157000 1.321358 2
-0.328720 2.500988 2
0.218036 -0.331039 2
2.095845 0.279866 2
0.412301 1.642552 2
-0.052672 0.040783 2
0.083408 1.479837 2
-0.317245 0.962011 2
1.657696 0.276435 2
2.094039 1.498150 2
0.441185 1.875222 2
0.112574 0.848846 2
0.663339 1.898446 2
0.782495 -1.212410 2
-0.953638 1.517434 2
-1.031303 1.202107 2
0.284001 1.600297 2
-0.419352 2.627776 2
1.761631 1.370289 2
2.254871 1.038224 2
0.261334 1.580095 2
0.924838 -0.311397 2
1.252635 2.321030 2
1.322129 1.171926 2
2.673420 0.697387 2
0.990166 -0.369459 2
-1.277620 1.793951 2
2.218962 1.216873 2
0.358582 0.327165 2
-0.624909 -0.327775 2
-0.081321 1.845009 2
1.362699 -0.538319 2
0.702497 0.701330 2
1.665140 -0.347361 2
-0.352216 2.383972 2
2.816166 -0.148294 2
0.396856 1.272998 2
1.555164 0.320686 2
2.650638 0.177544 2
1.040984 2.510279 2
-0.980522 0.012117 2
0.849417 2.456757 2
1.922311 0.667292 2
0.898731 1.033159 2
1.783800 2.069150 2
0.662930 1.923914 2
2.893468 1.260933 2
0.044635 0.656392 2
0.354323 0.035124 2
0.599130 -0.713615 2
-0.296451 2.313892 2
-0.225592 1.337887 2
0.258002 0.877527 2
0.542449 2.078226 2
1.328781 1.403624 2
-0.230847 1.203023 2
0.266812 2.115418 2
2.060946 2.096924 2
2.419534 2.031779 2
0.838890 3.177134 2
-1.074535 -0.244431 2
1.046130 1.009519 2
-0.172266 2.606735 2
-0.066873 0.956432 2
2.289401 2.204219 2
1.279664 3.424637 2
2.187457 0.457471 2
1.512560 -1.212303 2
0.084943 2.712036 2
1.361019 0.347989 2
0.694506 1.441396 2
2.383530 0.898697 2
-0.368508 1.678949 2
1.618956 1.020173 2
1.675807 1.393458 2
1.972074 0.757590 2
1.504470 0.313689 2
1.514092 1.836874 2
0.344877 1.047809 2
2.386877 1.458910 2
0.217092 0.432326 2
2.835035 0.830204 2
2.038523 1.342877 2
2.041123 1.361263 2
1.252952 -0.419681 2
0.836720 0.478444 2
-1.995855 -0.090344 2
0.043509 -0.231800 2
0.898390 1.281119 2
1.031468 0.579118 2
2.433777 -0.369242 2
1.036625 1.810506 2
0.356797 1.750309 2
0.910249 0.232471 2
2.016781 1.809124 2
0.953683 -0.416931 2
2.214853 0.697078 2
0.265767 0.988322 2
1.113201 0.843574 2
0.312129 1.572268 2
0.720256 1.206903 2
-2.206918 0.831712 2
1.541443 -0.216837 2
0.103564 1.354538 2
0.765687 0.174883 2
1.116373 0.208206 2
2.348744 1.356192 2
1.074926 0.983888 2
1.422120 1.259535 2
0.780940 -0.503299 2
0.943229 1.598470 2
1.581800 0.299498 2
-0.048851 2.348680 2
0.499893 -0.148744 2
0.062766 -0.554566 2
-0.279965 1.473263 2
1.533578 1.969362 2
0.079503 -1.040860 2
2.295112 0.173714 2
0.268256 -0.115318 2
0.929441 0.817839 2
2.272067 0.697793 2
0.992317 3.218278 2
1.902049 1.204645 2
1.560373 0.369622 2
0.912678 0.818757 2
1.310172 1.117352 2
1.831036 -0.308988 2
1.836579 -1.430095 2
0.635767 1.438922 2
0.212325 -0.130129 2
1.296000 0.105337 2
0.203716 1.058409 2
1.312744 1.137246 2
2.737548 1.501775 2
-0.468475 1.919575 2
0.683975 1.773215 2
1.707443 1.641645 2
0.774614 -0.615582 2
1.074190 0.457537 2
1.728497 -0.822299 2
2.504373 0.449423 2
1.604444 0.503958 2
0.238663 0.591910 2
0.431267 -0.549392 2
1.711563 -1.003160 2
0.694346 0.376981 2
-0.148573 1.899235 2
1.605710 1.596399 2
2.160595 1.382294 2
1.703314 3.100003 1
-0.977015 2.999398 2
-0.622222 1.048845 2
1.301148 1.410890 2
0.237122 0.194328 2
-1.468148 0.907081 2
2.700013 0.160171 2
0.096275 1.392419 2
1.269911 1.836534 2
1.076045 2.869287 2
3.251007 -0.350363 2
0.334773 -0.080949 2
0.407724 2.245271 2
0.965465 0.410069 2
-0.435342 1.338904 2
0.045981 1.734009 2
0.360749 1.434516 2
0.935526 0.012835 2
0.840607 1.180233 2
1.137665 1.792022 2
1.546194 1.458057 2
0.458802 1.051259 2
1.104789 1.377654 2
1.582561 2.273862 2
0.743564 2.045838 2
