5.556931 3.883264 1
2.876260 3.272998 1
5.143041 4.985520 1
5.152898 4.555474 1
3.389604 3.553916 1
3.114271 4.772561 1
4.536318 3.665536 1
3.715782 4.781365 1
3.021150 3.630056 1
4.749139 5.480659 1
4.005980 4.073064 1
4.023874 3.500028 1
3.861968 3.870243 1
4.702556 4.628359 1
3.592478 4.994597 1
4.206499 2.861408 1
3.204613 4.811815 1
4.138856 4.391714 1
4.602445 4.577772 1
4.820166 5.463102 1
4.614662 3.456890 1
4.675237 4.334099 1
4.328030 1.583181 2
4.105856 3.939305 1
4.163067 4.522813 1
4.300013 4.574060 1
4.464890 4.988002 1
3.042663 4.081367 1
3.960121 4.945069 1
3.834183 3.773055 1
4.280863 5.021427 1
3.091790 3.090950 1
4.967050 3.881705 1
4.554149 6.334898 1
3.716916 3.098379 1
5.336408 3.039886 1
4.891152 3.872349 1
2.809930 2.582615 1
4.170660 2.950359 1
2.944364 4.292735 1
4.840875 5.388869 1
4.872941 3.103236 1
4.401491 4.317238 1
3.922837 4.726612 1
3.270777 3.693522 1
4.281361 4.932087 1
4.316147 4.000297 1
3.113650 5.765852 1
5.892246 3.172665 1
4.421172 6.640959 1
3.665754 3.670654 1
5.360487 4.511819 1
2.257640 3.520055 1
5.458392 2.068343 2
4.041530 4.680991 1
4.997144 4.047339 1
6.347446 4.331363 1
4.608978 4.790127 1
4.624024 3.353828 1
4.456437 3.062458 1
4.943988 3.114775 1
3.730838 2.953073 1
3.803593 3.698109 1
5.170375 2.804206 1
4.608265 2.709169 1
3.022653 2.961070 1
3.136513 3.291798 1
3.958948 3.327149 1
3.966353 2.989839 1
4.149406 2.694048 1
3.840843 4.673499 1
3.086546 3.839543 1
4.385295 3.987953 1
3.924038 2.977159 1
5.504097 4.211754 1
4.804148 3.438988 1
4.552550 4.501922 1
4.798317 2.865554 1
3.935480 3.278215 1
5.436323 4.844525 1
4.339117 4.457896 1
4.835933 4.595887 1
3.565094 3.963640 1
4.824346 1.834559 2
3.995452 3.747472 1
4.101770 3.080435 1
4.183917 3.142288 1
5.327314 3.153946 1
5.516974 5.047953 1
5.312242 2.770167 1
3.559014 1.916602 2
2.801439 5.555920 1
4.525960 2.928941 1
4.365892 4.604445 1
4.892304 6.649073 1
3.016014 3.647744 1
3.740679 4.924974 1
2.944451 3.972297 1
4.609216 3.958436 1
5.560491 2.284650 2
3.402855 3.039586 1
4.609944 4.444668 1
3.655129 5.179442 1
4.095319 4.606028 1
3.231433 5.751085 1
3.752923 5.598152 1
2.395107 4.498991 1
3.832773 4.525404 1
5.306174 2.372934 1
3.486994 3.948759 1
3.055049 4.960345 1
2.216007 2.692282 1
5.388317 4.893677 1
5.470425 3.039319 1
5.870365 4.638436 1
3.120293 4.904641 1
4.690832 3.043890 1
4.160804 2.960525 1
2.608272 2.872112 1
5.641551 4.037450 1
3.998104 2.336979 1
4.456861 4.728470 1
2.985542 6.290758 1
5.504566 1.970902 2
4.313034 4.318978 1
2.920673 3.816260 1
2.640918 5.169912 1
4.169530 6.260960 1
5.975353 3.005804 1
4.849383 4.865373 1
4.466646 2.001665 2
3.600700 3.188998 1
4.807967 4.248274 1
3.828382 5.194638 1
4.878698 3.055232 1
4.504279 3.295629 1
3.460027 4.523066 1
3.915765 6.324968 1
2.260528 4.826342 1
4.157572 4.374973 1
4.088653 4.712964 1
4.188274 3.328231 1
3.577075 3.857316 1
6.150435 4.648821 1
5.334719 4.431501 1
4.553647 3.420712 1
4.615379 6.527147 1
3.430722 2.835003 1
4.601276 1.736476 2
3.369070 4.688196 1
4.030955 4.701989 1
3.373814 4.386863 1
5.647972 2.781549 1
3.328263 3.795469 1
3.818103 3.323731 1
5.856800 4.232165 1
3.615143 5.088681 1
4.703282 2.695573 1
3.587080 5.201737 1
3.122384 4.753465 1
5.021137 6.103398 1
4.034608 3.641923 1
4.682747 4.794433 1
5.459277 5.610500 1
5.092425 3.530212 1
3.919788 6.225772 1
4.428640 2.920700 1
5.563521 4.228755 1
4.181980 3.337997 1
2.573027 5.378354 1
2.980661 2.470767 1
2.566592 3.674300 1
3.180939 3.289248 1
4.024350 4.446805 1
4.258976 3.281773 1
3.835971 3.086959 1
2.196789 3.451854 1
3.633580 4.274222 1
5.804662 3.093315 1
3.566411 5.003857 1
5.613361 3.299568 1
4.057612 3.284073 1
5.067015 5.505396 1
4.463541 4.190720 1
5.082367 3.356481 1
4.970090 3.002585 1
3.642672 3.325385 1
2.310292 6.134235 1
3.841451 3.699687 1
3.472457 3.340286 1
3.631219 4.483075 1
4.372480 4.503096 1
2.848684 5.177097 1
4.050679 5.917541 1
3.375744 5.240613 1
4.864449 4.133223 1
4.586419 4.716496 1
2.112201 3.451444 1
3.177640 2.389865 1
2.753072 2.656117 1
2.498968 3.461115 1
3.739393 3.527176 1
3.601183 4.126957 1
1.977893 3.387565 1
5.262325 3.780183 1
3.946372 4.926192 1
3.844503 5.140571 1
4.246872 4.125718 1
3.335915 5.440398 1
3.681668 4.147685 1
3.625507 3.610338 1
2.361438 4.923221 1
4.408095 2.992807 1
5.363978 6.395218 1
4.437827 4.398771 1
2.422249 2.653594 1
2.488411 2.749689 1
5.685016 3.095011 1
3.324945 2.168566 1
4.616502 3.248219 1
3.828413 4.314461 1
3.135971 3.027982 1
3.988235 3.637433 1
2.368001 3.080540 1
4.199897 3.354781 1
3.229768 5.255368 1
3.384076 4.422741 1
5.093677 6.291436 1
3.181653 4.225586 1
3.531815 4.704885 1
5.687556 3.532472 1
3.306189 3.288248 1
4.617584 4.673312 1
5.395160 4.328987 1
4.821178 4.334777 1
4.349736 5.233711 1
1.794201 3.457111 1
4.570813 5.222741 1
4.177028 2.501909 1
3.184905 3.621605 1
3.858142 5.215265 1
2.202359 3.427875 1
4.605099 3.709441 1
3.845888 3.861650 1
5.363232 3.199929 1
4.238116 4.887890 1
4.446272 2.698581 1
4.822586 4.055004 1
4.797719 1.365296 2
5.327455 4.109120 1
4.458954 3.225198 1
2.643056 3.598334 1
2.895109 2.703589 1
3.972216 4.864129 1
2.746497 4.179064 1
4.494616 3.596446 1
2.877608 2.863154 1
1.467087 4.183833 1
3.774816 3.855431 1
4.071271 3.292104 1
4.434859 4.314907 1
3.756968 4.732291 1
1.885430 3.975449 1
3.268353 4.531697 1
5.531152 4.295697 1
3.867110 3.426688 1
3.723828 6.085202 1
4.760623 3.308464 1
4.012721 1.883133 2
3.582337 4.302742 1
4.866270 1.729709 2
3.665181 4.758044 1
4.818377 3.565503 1
4.729915 3.891230 1
6.738658 3.069960 1
5.172231 1.694455 2
5.622209 3.910078 1
3.898366 6.003903 1
3.570631 4.153825 1
3.869448 2.493693 1
4.514747 3.129850 1
3.161200 4.336946 1
3.611773 3.202364 1
4.508789 2.566587 1
4.703425 2.693422 1
3.532223 4.802793 1
3.690700 1.754354 2
5.046940 5.260440 1
4.338612 3.117084 1
3.798993 3.007625 1
3.855436 4.389170 1
2.664264 4.214524 1
6.244272 3.335362 1
3.651824 4.301106 1
2.484941 4.349482 1
2.986551 3.447502 1
4.280840 3.922520 1
4.173185 3.491834 1
3.777748 1.578984 2
1.738999 3.341290 1
4.071481 2.987526 1
3.133767 4.492922 1
5.400624 4.061448 1
3.654951 5.341855 1
0.595272 3.369021 1
5.504787 2.769877 1
3.053363 3.201705 1
3.300948 2.931147 1
2.373521 4.733109 1
2.300246 4.273599 1
1.970981 3.567705 1
2.521367 2.815180 1
3.978969 4.029430 1
3.292606 3.728643 1
3.943095 2.439491 1
4.569845 3.510851 1
2.020558 3.858202 1
4.355866 5.207748 1
5.384219 4.207104 1
3.380631 4.542199 1
3.534940 4.349633 1
3.472914 5.219889 1
3.934677 3.615721 1
4.858930 5.288737 1
4.031415 4.989709 1
3.950247 4.784122 1
4.357584 3.640858 1
3.121052 4.101558 1
4.685310 5.814706 1
3.941439 3.734800 1
2.750539 5.272954 1
4.062997 2.544812 1
3.170901 5.058089 1
5.433837 4.067871 1
4.131662 4.258396 1
4.262682 3.236070 1
4.371555 4.713362 1
4.738582 2.751096 1
3.136484 5.257388 1
4.952455 4.070301 1
3.956998 3.982304 1
6.786792 5.272311 1
2.928321 4.556794 1
4.293508 3.548618 1
4.219628 5.001475 1
3.890671 3.667614 1
2.591064 2.342385 1
3.248076 3.906803 1
3.594192 3.423787 1
4.786858 3.584081 1
4.211974 5.757281 1
3.313013 5.456586 1
2.601375 4.749171 1
4.807563 4.041272 1
5.109384 4.016461 1
4.123707 3.168875 1
4.418321 3.449825 1
2.170729 4.187098 1
3.738246 4.776738 1
5.529702 2.917246 1
3.570244 2.749527 1
5.269203 3.123285 1
3.469656 5.109983 1
3.776931 3.461367 1
3.311215 4.585392 1
2.421975 2.685500 1
4.665943 5.080507 1
4.437456 3.635739 1
3.866702 5.210778 1
4.489639 5.001012 1
5.080554 2.776646 1
4.899597 3.438003 1
3.589636 3.705896 1
5.099342 3.042540 1
1.705537 3.939518 1
4.528199 6.161598 1
4.207605 5.583911 1
3.967538 5.747055 1
3.447293 1.602549 2
4.503786 4.841983 1
5.180997 5.278296 1
4.612485 1.018613 2
3.297212 4.011439 1
3.635376 3.023114 1
5.707146 3.815346 1
